5.920008594000000270e-03 1.579072257280338251e-03 1.363564663181253672e-03 1.535663979713388586e-03
6.328128546000000992e-03 1.663106744738282678e-03 1.405397218815335279e-03 1.608812562171143016e-03
6.764380919999999318e-03 1.748686224034674440e-03 1.441337351514954514e-03 1.681582666615149841e-03
7.230703080000000331e-03 1.835236622748061524e-03 1.469776477393916611e-03 1.753169041546928392e-03
7.729201739999999425e-03 1.922044101334678635e-03 1.488983196837773224e-03 1.822646987453030616e-03
8.262044579999999055e-03 2.008261024052382382e-03 1.497099601844986390e-03 1.888969211161777408e-03
8.831602500000000633e-03 2.092909640957553961e-03 1.492218374750192917e-03 1.951010014848357770e-03
9.440449620000001055e-03 2.174880024566173877e-03 1.472489329901276655e-03 2.007533589980432711e-03
1.009129553999999970e-02 2.252931294701445656e-03 1.436275840667219743e-03 2.057277095342348750e-03
1.078698533999999931e-02 2.325679690962788489e-03 1.382230579818630959e-03 2.098913812424021714e-03
1.153063505999999891e-02 2.391726439744115522e-03 1.309599803994095308e-03 2.131162206992639422e-03
1.232549622000000088e-02 2.449479164658041608e-03 1.218280650702171152e-03 2.152751543928609242e-03
1.317522678000000030e-02 2.497595948509063850e-03 1.109508382516559595e-03 2.162711580891294155e-03
1.408348469999999922e-02 2.534571270063682574e-03 9.854206088273208958e-04 2.160017106201040770e-03
1.505440211999999923e-02 2.559124600970892269e-03 8.496159922081243264e-04 2.144010663895868415e-03
1.609224666000000012e-02 2.570112348221048181e-03 7.070545979460606499e-04 2.114284335345452924e-03
1.720162463999999961e-02 2.566716231863406649e-03 5.638564749413752398e-04 2.070781261389347504e-03
1.838748108000000034e-02 2.548375273211532250e-03 4.269125874934892356e-04 2.013958314379485706e-03
1.965509970000000120e-02 2.514935407550387362e-03 3.031516713725827838e-04 1.944787364326601561e-03
2.101010291999999904e-02 2.466601389670250617e-03 1.985968222159525704e-04 1.864934865740594397e-03
2.245851960000000078e-02 2.404030144873756363e-03 1.173247612205308811e-04 1.776717642600534556e-03
2.400678504000000255e-02 2.328292122154633232e-03 6.054845864829143490e-05 1.683222583075724265e-03
2.566180872000000182e-02 2.240880490160836614e-03 2.612742453577758777e-05 1.587906618296685592e-03
2.743090655999999919e-02 2.143673895761334484e-03 9.007812009162099461e-06 1.494423514425450737e-03
2.932200413999999991e-02 2.038948070252692181e-03 2.617865232851450691e-06 1.405989302389533402e-03
3.134343347999999502e-02 1.929178790779675608e-03 1.190006225915682709e-06 1.325020225493260670e-03
3.350420399999999577e-02 1.816826637960338971e-03 2.186219711619913300e-06 1.252686028255506909e-03
3.581393478000000075e-02 1.704359813742552200e-03 7.477463779479996617e-06 1.189008571857825278e-03
3.828292230000000101e-02 1.593862463946366928e-03 2.186787709646870591e-05 1.132744884564096432e-03
4.092214044000000439e-02 1.486958564394673171e-03 4.863786442894709881e-05 1.081404065010250874e-03
4.374330821999999896e-02 1.384917195528162503e-03 8.415816875999874915e-05 1.031384877046737742e-03
4.675888980000000167e-02 1.287790616738994755e-03 1.155478583194225183e-04 9.775031766330853373e-04
4.998243317999999380e-02 1.194804532576973239e-03 1.260107879389525502e-04 9.150150120631022873e-04
5.342816375999999423e-02 1.105272715853556579e-03 1.069700598750023229e-04 8.422142698792167226e-04
5.711145852000000522e-02 1.018714018540071813e-03 6.740812897296723683e-05 7.615107259780149731e-04
6.104864279999999699e-02 9.348776405927658722e-04 2.893347329064313637e-05 6.786904848612274705e-04
6.525732900000000281e-02 8.538244338650554169e-04 7.586238734792155802e-06 6.015144041868076543e-04
6.975594239999999280e-02 7.763533196006613913e-04 1.692669630191249091e-06 5.373704626831330312e-04
7.456480499999999789e-02 7.039295639586464403e-04 2.505482719109999169e-06 4.896269517927576229e-04
7.970559359999999927e-02 6.375892633908985391e-04 1.110067348174873998e-05 4.554187862590389105e-04
8.519998499999999197e-02 5.770930675235995443e-04 2.906468577026349713e-05 4.263141037391516121e-04
9.107372040000000224e-02 5.215047691263985288e-04 3.965608591701239732e-05 3.923866966231952659e-04
9.735254100000000077e-02 4.697978370255311768e-04 2.821505483212965101e-05 3.496259463386843370e-04
1.040635428000000057e-01 4.212336478040484920e-04 1.003877591724096660e-05 3.033526644901401634e-04
1.112378861999999968e-01 3.762768589863964308e-04 2.773093442738576205e-06 2.642508648677334188e-04
1.189067315999999958e-01 3.357817366358791422e-04 4.021778816807449825e-06 2.378616656540226166e-04
1.271039489999999939e-01 2.996589897832301584e-04 1.151306812052273825e-05 2.190950119774135699e-04
1.358661180000000079e-01 2.670076445343146868e-04 1.473668568791318298e-05 1.979801043816133501e-04
1.452325278000000108e-01 2.368200592737355501e-04 7.458238099547048016e-06 1.719837217222393820e-04
1.552451772000000008e-01 2.093474247065821856e-04 3.022131215651621689e-06 1.488821167890700076e-04
1.659474197999999956e-01 1.850697365399379263e-04 4.478108080958774419e-06 1.333334253628568273e-04
1.773880283999999807e-01 1.635635854080810662e-04 6.817330648002720817e-06 1.199402723180189039e-04
1.896164532000000069e-01 1.439922460338025566e-04 4.223746321466076175e-06 1.043341214941794707e-04
2.026889184000000010e-01 1.264208798187359316e-04 2.675581103096685011e-06 9.074497304650785392e-05
2.166616482000000010e-01 1.110395161441305741e-04 3.602757548211885081e-06 8.071596977042806633e-05
2.315983182000000140e-01 9.731083327584596294e-05 2.972715949261972549e-06 7.059835842056298152e-05
2.475646361999999934e-01 8.504860867521864232e-05 2.138261624979865976e-06 6.133927868490526142e-05
2.646317291999999988e-01 7.431402200144914514e-05 2.309283307423755517e-06 5.394467310251615182e-05
2.828747885999999823e-01 6.479134405372596276e-05 1.791803829449371265e-06 4.686156394178261941e-05
3.023757798000000219e-01 5.640940210589107969e-05 1.622313336768531632e-06 4.084747225369389772e-05
3.232214099999999868e-01 4.905376053675507346e-05 1.409400155753154632e-06 3.552029514216539227e-05
3.455038056000000468e-01 4.258978077608101763e-05 1.215527327062443240e-06 3.083311632835232036e-05
3.693225443999999524e-01 3.693324366889963315e-05 1.057641576695603877e-06 2.674101318835827318e-05
3.947839781999999964e-01 3.198505076580987678e-05 9.183547846987616869e-07 2.316013003970762805e-05
4.219998779999999949e-01 2.766481595220433661e-05 7.901806328243368204e-07 2.002867926964800504e-05
4.510921757999999948e-01 2.389994949881300536e-05 6.860646275749288999e-07 1.730558078946316147e-05
4.821895776000000300e-01 2.062295627188670208e-05 5.909747012243819495e-07 1.493193185590608656e-05
5.154316278000000695e-01 1.777556899953373028e-05 5.094672610327553851e-07 1.287037297091298086e-05
5.509646447999999586e-01 1.530459394439453273e-05 4.387782853040276416e-07 1.108138017935938644e-05
5.889478176000000342e-01 1.316294406945038720e-05 3.774610146884226583e-07 9.530786460652151726e-06
6.295498188000000495e-01 1.130936043189113522e-05 3.243455221939460054e-07 8.188697123862153217e-06
6.729501594000000253e-01 9.707280366206561198e-06 2.784378692449157612e-07 7.028734615733554282e-06
7.193446079999999965e-01 8.324150322109782947e-06 2.387771388284575335e-07 6.027253722642346937e-06
7.689302879999999618e-01 7.131234632537379579e-06 2.045736717252172087e-07 5.163467026074953328e-06
8.219436119999999901e-01 6.103866840321525350e-06 1.751227482035960536e-07 4.419676580073325494e-06
8.786081219999999359e-01 5.220001944053498873e-06 1.497753906747605158e-07 3.779665030578888137e-06
9.391744559999999353e-01 4.460199637362355125e-06 1.279920290081386878e-07 3.229527969524659704e-06
1.003920347999999851e+00 3.807909015544890984e-06 1.092784526490550425e-07 2.757236408297441104e-06
1.073130305999999923e+00 3.248381558568024439e-06 9.322515981613375151e-08 2.352083370661242118e-06
1.147115934000000115e+00 2.768998092592747668e-06 7.947770952424614317e-08 2.004962591214619729e-06
1.226195609999999991e+00 2.358492331128637812e-06 6.769864226928905997e-08 1.707754197960661524e-06
1.310728356000000039e+00 2.007428888521288864e-06 5.762467344780239698e-08 1.453541798174958614e-06
1.401086741999999941e+00 1.707384722022942109e-06 4.901461160683700620e-08 1.236290661573734197e-06
1.497677208000000260e+00 1.451200628719257524e-06 4.166429940035457051e-08 1.050793103023550938e-06
1.600926515999999911e+00 1.232613670763559646e-06 3.539029546032107360e-08 8.925213897374063535e-07
1.711295297999999798e+00 1.046279808183459992e-06 3.004106259889122154e-08 7.576000091007056403e-07
1.829271281999999887e+00 8.875526428760815502e-07 2.548588032074162725e-08 6.426680426910830790e-07
1.955376065999999913e+00 7.524383152465124837e-07 2.160706043531924127e-08 5.448331806795943696e-07
2.090178665999999907e+00 6.375119246218929533e-07 1.830740700606891873e-08 4.616164304006790299e-07
2.234275193999999853e+00 5.398281944938617101e-07 1.550328985497211368e-08 3.908863260867442620e-07
2.388302406000000211e+00 4.568487943486430333e-07 1.312068754161490916e-08 3.308023267520905507e-07
2.552951250000000005e+00 3.864146160675655347e-07 1.109823063269398804e-08 2.798010141520815659e-07
2.728946543999999808e+00 3.266641948961503315e-07 9.382651786691327564e-09 2.365376597054789227e-07
2.917080845999999728e+00 2.760096329668416645e-07 7.927930831898436289e-09 1.998568109450140524e-07
3.118180584000000088e+00 2.330912564762513765e-07 6.695486764613001863e-09 1.687812547169563236e-07
3.333146699999999907e+00 1.967480739689025482e-07 5.651727041884981590e-09 1.424660776136736644e-07
3.562927554000000274e+00 1.659928454761139801e-07 4.768444515884075831e-09 1.201958782136293133e-07
3.808552793999999686e+00 1.399790610069866671e-07 4.021270521900698870e-09 1.013579928387100255e-07
4.071113033999999686e+00 1.179889434688850971e-07 3.389624495026715857e-09 8.543546659948975883e-08
4.351766628000000026e+00 9.940683431940497208e-08 2.855942665862350001e-09 7.198143868374120956e-08
4.651780313999999805e+00 8.371726145979484344e-08 2.405203508353279080e-09 6.061962761021125012e-08
4.972468248000000202e+00 7.047278726792337034e-08 2.024773104750127665e-09 5.102944886656163306e-08
5.315266517999999607e+00 5.929960347520690817e-08 1.703794064316499812e-09 4.293903427535999775e-08
5.681692499999999590e+00 4.987754416933518581e-08 1.433120451762603442e-09 3.611658606154724578e-08
6.073385502000000713e+00 4.193622768277152247e-08 1.204965282129104262e-09 3.036620338854191141e-08
6.492079667999999693e+00 3.524575623207591527e-08 1.012746793713458422e-09 2.552164586360060846e-08
6.939624300000000190e+00 2.961149502273894545e-08 8.508728108948019924e-10 2.144187591026903985e-08
7.418071919999999153e+00 2.486904411115995856e-08 7.146107288152616976e-10 1.800776878365470655e-08
7.929441180000000422e+00 2.087839427408359599e-08 5.999487379336610085e-10 1.511817887850920834e-08
8.476102980000000287e+00 1.752210859065601680e-08 5.035146376414429021e-10 1.268786413104059658e-08
9.060428220000000366e+00 1.470042030009237383e-08 4.224337223349945241e-10 1.064463700272703791e-08
9.685058760000000433e+00 1.232896856752088792e-08 3.542897550396508181e-10 8.927475049682696352e-09
1.035270419999999980e+01 1.033663826766727740e-08 2.970398966324129053e-10 7.484809606757322178e-09
1.106641283999999992e+01 8.663584290605197454e-09 2.489621163213406872e-10 6.273351398793943044e-09
1.182936846000000131e+01 7.259043273192109088e-09 2.086017148276041060e-10 5.256336586405039946e-09
1.264482257999999959e+01 6.080341569098238177e-09 1.747288355401140757e-10 4.402820966958496055e-09
1.351656864000000091e+01 5.091538754431437730e-09 1.463130415943538538e-10 3.686841622862191577e-09
1.444840008000000076e+01 4.262313941741965972e-09 1.224824877463630708e-10 3.086374562209298923e-09
1.544444904000000029e+01 3.567130064308556464e-09 1.025026834302297803e-10 2.582958252549252984e-09
1.650918636000000106e+01 2.984493427451279596e-09 8.575801622479505710e-11 2.161076484016531575e-09
1.764728610000000231e+01 2.496300444125074078e-09 7.172895756607048588e-11 1.807593008287980696e-09
1.886389649999999918e+01 2.087453486954794855e-09 5.997816242009893302e-11 1.511533041321498937e-09
2.016436901999999876e+01 1.745095489142851742e-09 5.013893090139699255e-11 1.263629212959420523e-09
2.155446156000000002e+01 1.458515866898966525e-09 4.190312257277572663e-11 1.056114687457736479e-09
2.304040619999999961e+01 1.218693782800675710e-09 3.501080664079519475e-11 8.824565677751676615e-10
2.462877371999999809e+01 1.018052977987879907e-09 2.924433249143664894e-11 7.371710714541381862e-10
2.632667681999999942e+01 8.502419520273360881e-10 2.442158754928278124e-11 6.156563757285280586e-10
2.814163463999999948e+01 7.099259517971039571e-10 2.038902779005095064e-11 5.140535200402343373e-10
3.008164049999999889e+01 5.926274433805701387e-10 1.701811531202880302e-11 4.291159377006255856e-10
3.215550060000000343e+01 4.946015449676828646e-10 1.420100205078291044e-11 3.581332018912387859e-10
3.437222435999999703e+01 4.126958416621220499e-10 1.184729672263539511e-11 2.988254846365519752e-10
3.674183730000000025e+01 3.442789962824767391e-10 9.881294986433650136e-12 2.492852272678236505e-10
3.927477138000000423e+01 2.871428430001310270e-10 8.239533591545609293e-12 2.079128854695295461e-10
4.198233918000000386e+01 2.394394650393590086e-10 6.868877171711030622e-12 1.733708953809481545e-10
4.487659842000000054e+01 1.996220518779539208e-10 5.724832212838790659e-12 1.445369904738100695e-10
4.797035195999999502e+01 1.663892989620840789e-10 4.770138810025371895e-12 1.204747249184598753e-10
5.127735101999999756e+01 1.386629075900178436e-10 3.973672371908332215e-12 1.003990059836137121e-10
5.481236292000000532e+01 1.155342739695123708e-10 3.309362806898132513e-12 8.365131450649336407e-11
5.859110334000000364e+01 9.624606910330061821e-11 2.755391114290965854e-12 6.968432952604999222e-11
6.263030406000000028e+01 8.016245119549410554e-11 2.293531946885189342e-12 5.803838832490395020e-11
6.694798391999999865e+01 6.675427112759962016e-11 1.908582811781498258e-12 4.832971642862504445e-11
7.156324560000000190e+01 5.557873183306929960e-11 1.587801938021191305e-12 4.023773701938705898e-11
7.649674980000000346e+01 4.626608887229094853e-11 1.320548820188543813e-12 3.349453258599018226e-11
8.177030880000000934e+01 3.850707365967901514e-11 1.097946218531408052e-12 2.787651309512573979e-11
8.740763159999998777e+01 3.204383557384981341e-11 9.125616135016458708e-13 2.319673343336218390e-11
9.343310460000000717e+01 2.666090217264626369e-11 7.582237224876220605e-13 1.929912403355539151e-11
9.987450119999999743e+01 2.217865665311864177e-11 6.297631003181715155e-13 1.605382804719069446e-11
1.067595948000000021e+02 1.844696533267361584e-11 5.228630917113866467e-13 1.335187916397701638e-11
1.141195458000000116e+02 1.534072423735519867e-11 4.339288996032179805e-13 1.110288900623833404e-11
1.219868693999999891e+02 1.275546512804811531e-11 3.599596141245521193e-13 9.231176809808055836e-12
1.303967904000000146e+02 1.060436346599659811e-11 2.984530618758617906e-13 7.673806407914597726e-12
1.393865657999999996e+02 8.814678173596825330e-12 2.473241444531326207e-13 6.378070723990948825e-12
1.489954847999999856e+02 7.325897695580138920e-12 2.048333600803320385e-13 5.300251660883283479e-12
1.592669010000000185e+02 6.087693679339799837e-12 1.695325627490317258e-13 4.403907430424112558e-12
1.702468776000000048e+02 5.058054586108796980e-12 1.402150214267905001e-13 3.658543941092139378e-12
1.819835099999999954e+02 4.201922747067285164e-12 1.158750730973692952e-13 3.038824045985825456e-12
1.945289580000000171e+02 3.490258267610377077e-12 9.567518218851367280e-14 2.523690051254910287e-12
2.079401232000000164e+02 2.898737103236988531e-12 7.891862404282310730e-14 2.095530641829485159e-12
2.222752619999999979e+02 2.407102492787949505e-12 6.502386368261173111e-14 1.739727078368034317e-12
2.375987273999999729e+02 1.998596329828867850e-12 5.350844354860794603e-14 1.444095277777970345e-12
2.539782593999999847e+02 1.659203411386763317e-12 4.397037727144441466e-14 1.198499764055680008e-12
2.714876945999999975e+02 1.377269456806000815e-12 3.607547622491409830e-14 9.945041302353418249e-13
2.902035792000000356e+02 1.143090914732125528e-12 2.954417656083710627e-14 8.250867657111500955e-13
3.102099107999999887e+02 9.486144675953472351e-13 2.414633683833155918e-14 6.844065700676179841e-13
3.315954287999999792e+02 7.871249643342443513e-13 1.968905651411921741e-14 5.676107742085245546e-13
3.544556466000000228e+02 6.530511433227322169e-13 1.601254351296591251e-14 4.706558016284736978e-13
3.788914967999999703e+02 5.417452468409124964e-13 1.298364178613441054e-14 3.901855714754131939e-13
4.050113633999999934e+02 4.493578513636531695e-13 1.049202822915850052e-14 3.234082806229623602e-13
4.329331139999999891e+02 3.726848060216912655e-13 8.445773120529491530e-15 2.680026174588587258e-13
4.627786805999999729e+02 3.090553699755413849e-13 6.768691389917923452e-15 2.220397457520615868e-13
4.946821883999999727e+02 2.562609007577652706e-13 5.397357038196663523e-15 1.839178298676984461e-13
5.287852139999999963e+02 2.124609364055349571e-13 4.279211469858364069e-15 1.523046417812044950e-13
5.652394949999999199e+02 1.761289435825682224e-13 3.370480627989391338e-15 1.260925413076077515e-13
6.042062525999999707e+02 1.459919589168332588e-13 2.634837898745540390e-15 1.043656441741951193e-13
6.458595785999999634e+02 1.209992458482360980e-13 2.042158325896355768e-15 8.635804554709556320e-14
6.903857580000000098e+02 1.002733503168766167e-13 1.567286702605650046e-15 7.143828678125376390e-14
7.379798820000000887e+02 8.308955041850582616e-14 1.189334117918738796e-15 5.907887077589533952e-14
7.888526219999999967e+02 6.884250745724436349e-14 8.909592121200484284e-16 4.884320091128965780e-14
8.432410679999999275e+02 5.703300389187351125e-14 6.576317453049688734e-16 4.036964792325455249e-14
9.013687620000000607e+02 4.724376738659221653e-14 4.772349885421052293e-16 3.335591853063661444e-14
9.635066639999998870e+02 3.913087931006081868e-14 3.396559131681523948e-16 2.755330171408924071e-14
1.029932508000000098e+03 3.240794779447895932e-14 2.364183287338706630e-16 2.275416467045691503e-14
1.100937576000000035e+03 2.683728933126696703e-14 1.604274707123560778e-16 1.878667753976146095e-14
1.176833472000000029e+03 2.222198543916106975e-14 1.057566214311688673e-16 1.550782903523882800e-14
1.257965670000000046e+03 1.839852856024867328e-14 6.747271922064411010e-17 1.279955199883263409e-14
1.344686418000000003e+03 1.523140565692764663e-14 4.150056376472340440e-17 1.056343719028782462e-14
1.437388607999999977e+03 1.260828067911600061e-14 2.452237306323803980e-17 8.717923224769309146e-15
1.536478679999999940e+03 1.043600572495659976e-14 1.388869451857002866e-17 7.195403927367114620e-15
1.642403718000000026e+03 8.637164232981830464e-15 7.544080435345877782e-18 5.939781538443265214e-15
1.755631127999999762e+03 7.147731718570845521e-15 3.955480648399389276e-18 4.904467784844781561e-15
1.876662186000000020e+03 5.914711413828386903e-15 2.035868011122958706e-18 4.050835773225958459e-15
